timestamp,y_true,y_pred,residual,z_score
2020-05-21 02:00:00+00:00,4568.0,5308.902,-740.90185546875,-2.0945092015739992
2020-05-21 03:00:00+00:00,4578.0,5702.597,-1124.59716796875,-2.999560227980635
2020-05-21 15:00:00+00:00,5432.0,7190.819,-1758.81884765625,-3.3179700386396127
2020-05-21 16:00:00+00:00,5626.0,7181.3774,-1555.37744140625,-2.8956269686202596
2020-05-21 17:00:00+00:00,5811.0,7023.164,-1212.1640625,-2.2489450539337734
2020-05-21 18:00:00+00:00,5795.0,6852.4595,-1057.45947265625,-1.9571046309272724
2020-05-21 19:00:00+00:00,5671.0,6567.673,-896.6728515625,-1.6618979944811816
2020-05-21 20:00:00+00:00,5572.0,6283.754,-711.75390625,-1.3297989796281982
2020-05-21 21:00:00+00:00,5126.0,5862.066,-736.06591796875,-1.3647235040392454
2020-05-21 22:00:00+00:00,4916.0,5541.1123,-625.1123046875,-1.1660403821946972
2020-05-21 23:00:00+00:00,4663.0,5287.077,-624.0771484375,-1.1598640607365995
2020-05-25 05:00:00+00:00,7179.0,6459.34,719.66015625,1.1385113891495109
2020-05-25 06:00:00+00:00,7666.0,6915.4893,750.5107421875,1.1912033762170733
2020-05-25 07:00:00+00:00,7908.0,7028.466,879.5341796875,1.4123203995400195
2020-05-25 08:00:00+00:00,8089.0,7014.771,1074.22900390625,1.7457941127450405
2020-05-25 09:00:00+00:00,8204.0,7062.5845,1141.41552734375,1.8614773192350889
2020-05-25 10:00:00+00:00,7997.0,6888.351,1108.64892578125,1.8073578640078507
2020-05-25 11:00:00+00:00,7840.0,6727.826,1112.173828125,1.8169501868929243
2020-05-25 12:00:00+00:00,7738.0,6609.091,1128.9091796875,1.8510891961692344
2020-05-25 13:00:00+00:00,7595.0,6518.706,1076.2939453125,1.7653324572373488
2020-05-25 14:00:00+00:00,7519.0,6440.066,1078.93408203125,1.775802431252635
2020-05-25 15:00:00+00:00,7505.0,6597.97,907.02978515625,1.4825803715188168
2020-05-25 16:00:00+00:00,7488.0,6784.779,703.22119140625,1.1367188107470165
2020-05-25 17:00:00+00:00,7241.0,6619.3013,621.69873046875,1.0022622425965257
2020-05-28 08:00:00+00:00,8244.0,7639.8984,604.1015625,1.0007114919619302
2020-05-28 09:00:00+00:00,8516.0,7727.2095,788.79052734375,1.3251919570481296
2020-05-28 10:00:00+00:00,8304.0,7590.262,713.73779296875,1.1908056238474123
2020-05-28 11:00:00+00:00,8104.0,7412.374,691.6259765625,1.1494851914648834
2020-05-31 09:00:00+00:00,6533.0,5781.272,751.72802734375,1.2602304138236093
2020-05-31 10:00:00+00:00,6417.0,5740.092,676.908203125,1.121126459727643
2020-06-01 04:00:00+00:00,4508.0,5060.743,-552.7431640625,-1.0650202376685616
2020-06-01 05:00:00+00:00,4860.0,5624.562,-764.56201171875,-1.436720174903954
2020-06-01 06:00:00+00:00,5170.0,6272.8853,-1102.88525390625,-2.0347303956270615
2020-06-01 07:00:00+00:00,5470.0,6729.695,-1259.69482421875,-2.2976920887109697
2020-06-01 08:00:00+00:00,5704.0,6921.883,-1217.8828125,-2.199395535929869
2020-06-01 09:00:00+00:00,5923.0,6954.717,-1031.716796875,-1.8509688488187304
2020-06-01 10:00:00+00:00,5754.0,6688.4854,-934.4853515625,-1.6676879415644545
2020-06-01 11:00:00+00:00,5516.0,6378.6377,-862.6376953125,-1.5334111654200575
2020-06-01 12:00:00+00:00,5322.0,6352.111,-1030.11083984375,-1.8247428745149512
2020-06-01 13:00:00+00:00,5189.0,6384.989,-1195.98876953125,-2.116600202395087
2020-06-01 14:00:00+00:00,5162.0,6440.122,-1278.1220703125,-2.2614051297962696
2020-06-01 15:00:00+00:00,5269.0,6524.2993,-1255.29931640625,-2.2188161469681917
2020-06-01 16:00:00+00:00,5447.0,6591.752,-1144.751953125,-2.0132718347586382
2020-06-01 17:00:00+00:00,5520.0,6546.6895,-1026.689453125,-1.7895653126697195
2020-06-01 18:00:00+00:00,5537.0,6302.191,-765.19091796875,-1.3067796401278189
2020-06-02 03:00:00+00:00,5142.0,4519.706,622.2939453125,1.2353684484233771
2020-06-02 04:00:00+00:00,6196.0,5119.815,1076.18505859375,2.0524718671295084
2020-06-02 05:00:00+00:00,6994.0,6002.9365,991.0634765625,1.8807278189523566
2020-06-02 06:00:00+00:00,7341.0,6688.5254,652.474609375,1.2606646627393958
