timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,solar_capacity,solar_generation_actual,wind_onshore_capacity,wind_onshore_generation_actual
2018-12-18T07:00:00Z,8271.6,9685.77,620.0,1.43,64.0,1.74
2018-12-18T08:00:00Z,8634.89,9646.04,620.0,11.81,64.0,1.75
2018-12-18T09:00:00Z,8619.08,9526.89,620.0,25.85,64.0,1.87
2018-12-18T10:00:00Z,8590.21,9387.1,620.0,33.99,64.0,1.71
2018-12-18T11:00:00Z,8476.09,8843.54,620.0,35.15,64.0,1.75
2018-12-18T12:00:00Z,8222.6,9155.87,620.0,30.3,64.0,1.44
2018-12-18T13:00:00Z,8452.3,9141.7,620.0,20.66,64.0,1.38
2018-12-18T14:00:00Z,8373.09,9150.97,620.0,8.24,64.0,1.37
2018-12-18T15:00:00Z,8368.53,8996.9,620.0,0.71,64.0,1.59
2018-12-18T16:00:00Z,8403.12,9500.87,620.0,0.0,64.0,1.62
2018-12-18T17:00:00Z,8493.2,9404.33,620.0,0.0,64.0,1.64
2018-12-18T18:00:00Z,8424.64,9149.68,620.0,0.0,64.0,1.69
2018-12-18T19:00:00Z,8172.13,9021.4,620.0,0.0,64.0,1.72
2018-12-18T20:00:00Z,7750.14,8305.23,620.0,0.0,64.0,1.43
2018-12-18T21:00:00Z,7387.05,7489.56,620.0,0.0,64.0,1.41
2018-12-18T22:00:00Z,7160.01,7737.54,620.0,0.0,64.0,1.4
2018-12-18T23:00:00Z,6931.43,7732.9,620.0,0.0,64.0,1.15
2018-12-19T00:00:00Z,6759.61,7411.3,620.0,0.0,64.0,1.58
2018-12-19T01:00:00Z,6635.1,7768.96,620.0,0.0,64.0,1.27
2018-12-19T02:00:00Z,6624.2,7130.87,620.0,0.0,64.0,0.85
2018-12-19T03:00:00Z,6568.96,7923.99,620.0,0.0,64.0,0.4
2018-12-19T04:00:00Z,6555.9,7777.29,620.0,0.0,64.0,0.09
2018-12-19T05:00:00Z,6617.51,7899.81,620.0,0.0,64.0,0.31
2018-12-19T06:00:00Z,7232.08,9246.28,620.0,0.0,64.0,0.47
2018-12-19T07:00:00Z,8061.32,9660.45,620.0,0.19,64.0,0.61
2018-12-19T08:00:00Z,8495.87,9574.75,620.0,1.45,64.0,0.57
2018-12-19T09:00:00Z,8529.83,9372.77,620.0,3.04,64.0,0.7
2018-12-19T10:00:00Z,8600.04,9748.46,620.0,4.27,64.0,0.85
2018-12-19T11:00:00Z,8593.01,9337.61,620.0,5.63,64.0,0.57
2018-12-19T12:00:00Z,8392.44,9305.7,620.0,5.22,64.0,0.25
2018-12-19T13:00:00Z,8381.87,9206.98,620.0,3.97,64.0,0.2
2018-12-19T14:00:00Z,8255.68,9376.06,620.0,1.19,64.0,2.1
2018-12-19T15:00:00Z,8248.89,9121.8,620.0,0.06,64.0,1.96
2018-12-19T16:00:00Z,8416.33,9678.98,620.0,0.0,64.0,0.12
2018-12-19T17:00:00Z,8485.42,9625.73,620.0,0.0,64.0,0.39
2018-12-19T18:00:00Z,8354.02,9255.04,620.0,0.0,64.0,0.83
2018-12-19T19:00:00Z,8018.7,9077.48,620.0,0.0,64.0,0.72
2018-12-19T20:00:00Z,7587.7,8914.43,620.0,0.0,64.0,0.81
2018-12-19T21:00:00Z,7179.22,8151.1,620.0,0.0,64.0,0.7
2018-12-19T22:00:00Z,7076.12,7559.41,620.0,0.0,64.0,0.42
2018-12-19T23:00:00Z,7170.49,7271.76,620.0,0.22,64.0,18.17
2018-12-20T00:00:00Z,6964.32,7310.07,620.0,0.22,64.0,21.14
2018-12-20T01:00:00Z,6974.5,7591.27,620.0,0.22,64.0,21.27
2018-12-20T02:00:00Z,6802.82,7567.63,620.0,0.19,64.0,19.04
2018-12-20T03:00:00Z,6968.49,7733.52,620.0,0.18,64.0,19.81
2018-12-20T04:00:00Z,6704.39,7633.06,620.0,0.18,64.0,17.79
2018-12-20T05:00:00Z,6929.13,8061.94,620.0,0.22,64.0,25.11
2018-12-20T06:00:00Z,7087.79,9005.34,620.0,0.24,64.0,23.48
2018-12-20T07:00:00Z,7903.59,9586.33,620.0,3.92,64.0,27.82
2018-12-20T08:00:00Z,8261.84,9775.11,620.0,27.51,64.0,24.21
2018-12-20T09:00:00Z,8218.84,9800.68,620.0,54.27,64.0,21.59
2018-12-20T10:00:00Z,8156.03,9468.64,620.0,64.92,64.0,18.44
2018-12-20T11:00:00Z,8066.63,9152.91,620.0,57.67,64.0,18.8
2018-12-20T12:00:00Z,7874.26,9410.15,620.0,42.32,64.0,17.51
2018-12-20T13:00:00Z,7833.78,9146.62,620.0,31.41,64.0,13.17
2018-12-20T14:00:00Z,7702.77,9178.04,620.0,14.6,64.0,15.34
2018-12-20T15:00:00Z,7645.75,9292.29,620.0,1.67,64.0,23.93
2018-12-20T16:00:00Z,7842.49,9366.62,620.0,0.23,64.0,18.8
2018-12-20T17:00:00Z,8065.5,9324.33,620.0,0.25,64.0,23.34
2018-12-20T18:00:00Z,8027.47,9167.01,620.0,0.23,64.0,22.34
2018-12-20T19:00:00Z,7765.29,8964.13,620.0,0.24,64.0,24.98
2018-12-20T20:00:00Z,7359.6,8214.35,620.0,0.24,64.0,22.15
2018-12-20T21:00:00Z,6972.21,8216.97,620.0,0.2,64.0,26.86
2018-12-20T22:00:00Z,6824.73,7691.04,620.0,0.2,64.0,27.65
2018-12-20T23:00:00Z,6510.28,7884.83,620.0,0.25,64.0,29.04
2018-12-21T00:00:00Z,6632.81,8064.96,620.0,0.26,64.0,28.22
2018-12-21T01:00:00Z,6761.42,7562.52,620.0,0.26,64.0,30.56
2018-12-21T02:00:00Z,6742.51,7525.02,620.0,0.26,64.0,28.98
2018-12-21T03:00:00Z,6676.59,7296.97,620.0,0.23,64.0,28.53
2018-12-21T04:00:00Z,6612.1,7713.85,620.0,0.22,64.0,29.91
2018-12-21T05:00:00Z,6755.5,7960.3,620.0,0.23,64.0,27.79
2018-12-21T06:00:00Z,6911.32,9128.69,620.0,0.28,64.0,32.18
2018-12-21T07:00:00Z,7491.0,9513.17,620.0,1.11,64.0,32.89
2018-12-21T08:00:00Z,7875.8,9507.93,620.0,6.24,64.0,32.32
2018-12-21T09:00:00Z,7926.07,9573.53,620.0,14.1,64.0,32.59
2018-12-21T10:00:00Z,7976.26,9389.47,620.0,19.62,64.0,32.76
2018-12-21T11:00:00Z,7915.98,9290.32,620.0,17.22,64.0,31.01
2018-12-21T12:00:00Z,7762.88,9287.58,620.0,13.41,64.0,32.46
2018-12-21T13:00:00Z,7652.66,9277.67,620.0,9.56,64.0,32.44
2018-12-21T14:00:00Z,7461.36,9046.43,620.0,2.85,64.0,31.75
2018-12-21T15:00:00Z,7356.24,8576.26,620.0,0.32,64.0,31.58
2018-12-21T16:00:00Z,7479.82,8945.6,620.0,0.19,64.0,28.11
2018-12-21T17:00:00Z,7595.9,9167.92,620.0,0.22,64.0,30.68
2018-12-21T18:00:00Z,7497.15,8812.8,620.0,0.21,64.0,30.94
2018-12-21T19:00:00Z,7209.39,8558.53,620.0,0.18,64.0,30.77
2018-12-21T20:00:00Z,6813.98,8100.77,620.0,0.18,64.0,30.27
2018-12-21T21:00:00Z,6819.34,7674.69,620.0,0.17,64.0,31.24
2018-12-21T22:00:00Z,6834.29,7804.08,620.0,0.18,64.0,30.75
2018-12-21T23:00:00Z,6752.25,7690.41,620.0,0.2,64.0,31.52
2018-12-22T00:00:00Z,7210.85,7190.02,620.0,0.16,64.0,31.06
2018-12-22T01:00:00Z,7318.35,7034.67,620.0,0.14,64.0,31.51
2018-12-22T02:00:00Z,7267.64,7197.51,620.0,0.12,64.0,31.73
2018-12-22T03:00:00Z,7091.12,6968.03,620.0,0.11,64.0,31.82
2018-12-22T04:00:00Z,7030.05,7020.19,620.0,0.1,64.0,31.71
2018-12-22T05:00:00Z,7049.61,7014.75,620.0,0.1,64.0,31.55
2018-12-22T06:00:00Z,7148.57,7041.59,620.0,0.09,64.0,32.63
2018-12-22T07:00:00Z,6984.96,7148.28,620.0,2.1,64.0,31.89
2018-12-22T08:00:00Z,6730.4,7631.81,620.0,11.29,64.0,31.12
2018-12-22T09:00:00Z,6668.06,7633.91,620.0,23.45,64.0,30.2
2018-12-22T10:00:00Z,6681.91,7481.16,620.0,33.16,64.0,28.99
2018-12-22T11:00:00Z,6725.65,7602.29,620.0,37.19,64.0,30.33
2018-12-22T12:00:00Z,6781.42,7632.61,620.0,33.12,64.0,31.21
2018-12-22T13:00:00Z,6840.99,7325.88,620.0,26.29,64.0,31.14
2018-12-22T14:00:00Z,6785.23,7554.32,620.0,12.39,64.0,31.04
2018-12-22T15:00:00Z,6772.01,7451.55,620.0,1.41,64.0,27.97
2018-12-22T16:00:00Z,6940.92,7634.58,620.0,0.12,64.0,26.4
2018-12-22T17:00:00Z,6848.84,7687.84,620.0,0.12,64.0,27.22
2018-12-22T18:00:00Z,6849.07,7818.7,620.0,0.16,64.0,26.97
2018-12-22T19:00:00Z,6837.4,7472.11,620.0,0.2,64.0,24.72
2018-12-22T20:00:00Z,6747.7,7578.73,620.0,0.19,64.0,25.09
2018-12-22T21:00:00Z,6741.46,7220.35,620.0,0.19,64.0,23.95
2018-12-22T22:00:00Z,6685.46,7101.97,620.0,0.2,64.0,19.07
2018-12-22T23:00:00Z,6504.14,7090.8,620.0,0.21,64.0,25.77
2018-12-23T00:00:00Z,6525.86,6751.18,620.0,0.2,64.0,25.46
2018-12-23T01:00:00Z,6533.75,6705.99,620.0,0.21,64.0,18.14
2018-12-23T02:00:00Z,6840.04,6941.13,620.0,0.18,64.0,16.51
2018-12-23T03:00:00Z,6851.48,6769.54,620.0,0.18,64.0,16.78
2018-12-23T04:00:00Z,6720.73,6825.79,620.0,0.19,64.0,14.66
2018-12-23T05:00:00Z,6679.62,7010.13,620.0,0.17,64.0,12.5
2018-12-23T06:00:00Z,6724.18,6636.52,620.0,0.2,64.0,13.66
2018-12-23T07:00:00Z,6801.14,6459.61,620.0,1.75,64.0,14.39
2018-12-23T08:00:00Z,6796.52,7478.21,620.0,8.01,64.0,15.04
2018-12-23T09:00:00Z,7159.21,7198.38,620.0,16.16,64.0,16.64
2018-12-23T10:00:00Z,7463.06,6836.9,620.0,20.87,64.0,27.54
2018-12-23T11:00:00Z,7732.05,7298.61,620.0,24.41,64.0,30.7
2018-12-23T12:00:00Z,7674.38,7130.43,620.0,22.66,64.0,30.63
2018-12-23T13:00:00Z,7457.57,6974.63,620.0,11.06,64.0,30.25
2018-12-23T14:00:00Z,7323.52,7235.36,620.0,4.69,64.0,30.44
2018-12-23T15:00:00Z,7194.55,7012.63,620.0,0.65,64.0,30.95
2018-12-23T16:00:00Z,6779.74,7446.27,620.0,0.31,64.0,30.46
2018-12-23T17:00:00Z,6622.13,7619.98,620.0,0.31,64.0,30.98
2018-12-23T18:00:00Z,6641.9,7685.15,620.0,0.31,64.0,31.42
2018-12-23T19:00:00Z,6728.19,7347.01,620.0,0.3,64.0,31.71
2018-12-23T20:00:00Z,6687.03,7432.71,620.0,0.31,64.0,31.9
2018-12-23T21:00:00Z,6613.13,7474.47,620.0,0.3,64.0,30.82
2018-12-23T22:00:00Z,6883.54,6676.29,620.0,0.31,64.0,31.0
2018-12-23T23:00:00Z,6709.44,6987.87,620.0,0.32,64.0,31.62
2018-12-24T00:00:00Z,6795.89,6725.53,620.0,0.31,64.0,30.38
2018-12-24T01:00:00Z,6903.79,6691.33,620.0,0.31,64.0,30.81
2018-12-24T02:00:00Z,6891.41,6649.24,620.0,0.32,64.0,31.69
2018-12-24T03:00:00Z,6961.71,6662.85,620.0,0.3,64.0,31.97
2018-12-24T04:00:00Z,6931.84,6693.29,620.0,0.25,64.0,33.6
2018-12-24T05:00:00Z,7043.9,6744.07,620.0,0.32,64.0,34.76
2018-12-24T06:00:00Z,7290.57,7206.71,620.0,0.24,64.0,34.84
2018-12-24T07:00:00Z,7013.4,7249.81,620.0,0.39,64.0,28.11
2018-12-24T08:00:00Z,6798.12,7291.71,620.0,2.46,64.0,27.6
2018-12-24T09:00:00Z,6901.75,7971.57,620.0,6.76,64.0,16.4
2018-12-24T10:00:00Z,7083.81,7370.63,620.0,14.69,64.0,6.74
2018-12-24T11:00:00Z,7071.13,7584.85,620.0,27.8,64.0,3.1
2018-12-24T12:00:00Z,7247.07,7967.31,620.0,38.86,64.0,1.25
2018-12-24T13:00:00Z,7054.61,7493.05,620.0,31.09,64.0,1.6
2018-12-24T14:00:00Z,7101.68,7422.69,620.0,15.58,64.0,2.32
2018-12-24T15:00:00Z,7225.09,7298.44,620.0,2.14,64.0,3.45
2018-12-24T16:00:00Z,7556.62,8426.32,620.0,0.22,64.0,4.12
2018-12-24T17:00:00Z,7093.39,7552.76,620.0,0.23,64.0,2.85
2018-12-24T18:00:00Z,6967.92,7705.05,620.0,0.22,64.0,3.09
2018-12-24T19:00:00Z,6960.51,7355.8,620.0,0.23,64.0,3.94
2018-12-24T20:00:00Z,7001.2,7530.1,620.0,0.23,64.0,5.34
2018-12-24T21:00:00Z,7324.19,8333.29,620.0,0.22,64.0,8.43
2018-12-24T22:00:00Z,7495.49,8455.63,620.0,0.23,64.0,11.09
2018-12-24T23:00:00Z,7516.94,7489.28,620.0,0.23,64.0,6.04
2018-12-25T00:00:00Z,6837.06,7322.75,620.0,0.11,64.0,6.96
2018-12-25T01:00:00Z,7405.95,7255.94,620.0,0.11,64.0,8.19
2018-12-25T02:00:00Z,7413.82,7545.81,620.0,0.11,64.0,10.69
2018-12-25T03:00:00Z,7501.73,7476.9,620.0,0.11,64.0,15.86
2018-12-25T04:00:00Z,7273.67,7199.89,620.0,0.11,64.0,15.55
2018-12-25T05:00:00Z,7216.62,7244.02,620.0,0.13,64.0,13.95
2018-12-25T06:00:00Z,7139.78,7278.7,620.0,0.14,64.0,12.97
2018-12-25T07:00:00Z,6997.6,7262.46,620.0,2.02,64.0,12.79
2018-12-25T08:00:00Z,7172.08,7224.53,620.0,18.6,64.0,11.38
2018-12-25T09:00:00Z,7352.78,7435.76,620.0,46.85,64.0,10.69
2018-12-25T10:00:00Z,7493.02,7349.75,620.0,67.21,64.0,7.7
2018-12-25T11:00:00Z,7470.12,7171.97,620.0,76.4,64.0,4.86
2018-12-25T12:00:00Z,7819.07,6953.08,620.0,70.02,64.0,4.26
2018-12-25T13:00:00Z,7662.64,7587.35,620.0,51.02,64.0,5.47
2018-12-25T14:00:00Z,7579.96,7613.54,620.0,22.81,64.0,4.77
2018-12-25T15:00:00Z,7584.44,7155.94,620.0,2.71,64.0,6.19
2018-12-25T16:00:00Z,7565.81,7372.06,620.0,0.14,64.0,8.31
2018-12-25T17:00:00Z,6843.62,7080.3,620.0,0.14,64.0,5.82
2018-12-25T18:00:00Z,6576.83,7132.08,620.0,0.13,64.0,6.36
2018-12-25T19:00:00Z,6440.6,7212.96,620.0,0.13,64.0,7.4
2018-12-25T20:00:00Z,6539.9,7215.86,620.0,0.13,64.0,4.97
2018-12-25T21:00:00Z,6581.85,7377.03,620.0,0.14,64.0,4.03
2018-12-25T22:00:00Z,6495.5,7414.46,620.0,0.13,64.0,2.78
2018-12-25T23:00:00Z,6505.33,7378.49,620.0,0.21,64.0,3.16
2018-12-26T00:00:00Z,7281.22,7516.83,620.0,0.2,64.0,3.07
2018-12-26T01:00:00Z,7639.62,6983.46,620.0,0.2,64.0,2.59
2018-12-26T02:00:00Z,7591.47,7313.27,620.0,0.2,64.0,3.72
2018-12-26T03:00:00Z,7353.67,7128.2,620.0,0.19,64.0,5.49
2018-12-26T04:00:00Z,7387.26,6708.42,620.0,0.2,64.0,3.98
2018-12-26T05:00:00Z,7175.07,6910.78,620.0,0.21,64.0,3.48
2018-12-26T06:00:00Z,7055.68,6696.55,620.0,0.22,64.0,6.17
2018-12-26T07:00:00Z,6193.02,6777.61,620.0,2.17,64.0,5.03
2018-12-26T08:00:00Z,6243.79,7109.26,620.0,17.95,64.0,2.64
2018-12-26T09:00:00Z,6362.27,7264.05,620.0,42.2,64.0,3.22
2018-12-26T10:00:00Z,6495.11,6946.85,620.0,63.78,64.0,1.66
2018-12-26T11:00:00Z,6366.62,7340.61,620.0,73.95,64.0,1.43
2018-12-26T12:00:00Z,6615.8,7210.05,620.0,72.76,64.0,0.85
2018-12-26T13:00:00Z,6484.68,7033.46,620.0,53.17,64.0,0.91
2018-12-26T14:00:00Z,6393.85,7341.43,620.0,23.01,64.0,1.88
2018-12-26T15:00:00Z,6377.88,6888.21,620.0,2.41,64.0,1.94
2018-12-26T16:00:00Z,6668.46,7602.29,620.0,0.12,64.0,2.04
2018-12-26T17:00:00Z,7104.41,7486.43,620.0,0.13,64.0,2.1
2018-12-26T18:00:00Z,7162.4,7981.71,620.0,0.13,64.0,3.17
2018-12-26T19:00:00Z,7036.67,7719.79,620.0,0.13,64.0,4.39
2018-12-26T20:00:00Z,6852.09,7416.53,620.0,0.13,64.0,2.87
2018-12-26T21:00:00Z,6619.22,8481.22,620.0,0.14,64.0,1.97
2018-12-26T22:00:00Z,6747.61,7770.51,620.0,0.13,64.0,2.0
2018-12-26T23:00:00Z,6931.14,7620.92,620.0,0.18,64.0,1.53
2018-12-27T00:00:00Z,6754.05,7636.19,620.0,0.2,64.0,1.73
2018-12-27T01:00:00Z,7145.95,7537.2,620.0,0.18,64.0,1.57
2018-12-27T02:00:00Z,7303.17,7281.38,620.0,0.19,64.0,1.61
2018-12-27T03:00:00Z,7196.46,7623.65,620.0,0.19,64.0,1.77
2018-12-27T04:00:00Z,7074.35,7211.63,620.0,0.18,64.0,1.34
2018-12-27T05:00:00Z,6847.25,7146.01,620.0,0.19,64.0,1.34
2018-12-27T06:00:00Z,6761.76,7772.04,620.0,0.18,64.0,1.54
2018-12-27T07:00:00Z,6957.47,7625.82,620.0,2.39,64.0,1.68
2018-12-27T08:00:00Z,7304.42,7756.34,620.0,18.64,64.0,1.49
2018-12-27T09:00:00Z,7556.99,7809.43,620.0,43.76,64.0,1.41
2018-12-27T10:00:00Z,7601.63,7899.73,620.0,64.64,64.0,1.37
2018-12-27T11:00:00Z,7424.84,8199.73,620.0,75.13,64.0,1.15
2018-12-27T12:00:00Z,7524.5,7367.25,620.0,72.18,64.0,0.42
2018-12-27T13:00:00Z,7379.1,7676.7,620.0,54.91,64.0,0.28
2018-12-27T14:00:00Z,7203.59,7765.37,620.0,27.02,64.0,0.5
2018-12-27T15:00:00Z,7154.39,8072.3,620.0,4.21,64.0,0.37
2018-12-27T16:00:00Z,7385.04,9160.94,620.0,0.19,64.0,0.35
2018-12-27T17:00:00Z,7832.58,8776.25,620.0,0.19,64.0,0.22
2018-12-27T18:00:00Z,7875.48,8429.14,620.0,0.18,64.0,0.25
2018-12-27T19:00:00Z,7640.1,8606.26,620.0,0.19,64.0,1.82
2018-12-27T20:00:00Z,7307.2,7633.92,620.0,0.19,64.0,1.84
2018-12-27T21:00:00Z,6960.18,7711.66,620.0,0.19,64.0,2.13
2018-12-27T22:00:00Z,6927.78,7299.9,620.0,0.19,64.0,1.13
2018-12-27T23:00:00Z,6757.63,7363.49,620.0,0.18,64.0,2.38
2018-12-28T00:00:00Z,6582.36,7391.46,620.0,0.18,64.0,4.15
2018-12-28T01:00:00Z,7242.95,7327.18,620.0,0.18,64.0,5.5
2018-12-28T02:00:00Z,7398.0,7249.14,620.0,0.18,64.0,1.27
2018-12-28T03:00:00Z,7319.5,7324.69,620.0,0.18,64.0,1.17
2018-12-28T04:00:00Z,7041.9,7031.11,620.0,0.18,64.0,0.81
2018-12-28T05:00:00Z,7056.66,6964.74,620.0,0.18,64.0,1.22
2018-12-28T06:00:00Z,6959.96,7536.22,620.0,0.18,64.0,2.98
2018-12-28T07:00:00Z,6941.13,7770.56,620.0,2.85,64.0,2.76
2018-12-28T08:00:00Z,7203.76,7985.82,620.0,24.73,64.0,3.81
2018-12-28T09:00:00Z,7418.31,7939.11,620.0,54.22,64.0,1.86
2018-12-28T10:00:00Z,7491.02,7578.61,620.0,74.27,64.0,0.8
2018-12-28T11:00:00Z,7348.61,8074.26,620.0,78.04,64.0,0.24
2018-12-28T12:00:00Z,7431.1,8063.05,620.0,70.1,64.0,0.05
2018-12-28T13:00:00Z,7295.33,8063.04,620.0,48.61,64.0,1.16
2018-12-28T14:00:00Z,7207.62,8126.68,620.0,20.71,64.0,1.12
2018-12-28T15:00:00Z,7166.7,8082.81,620.0,2.25,64.0,0.57
2018-12-28T16:00:00Z,7342.12,8366.5,620.0,0.19,64.0,0.76
2018-12-28T17:00:00Z,7792.77,8362.49,620.0,0.19,64.0,0.28
2018-12-28T18:00:00Z,7850.97,8247.59,620.0,0.19,64.0,0.26
2018-12-28T19:00:00Z,7612.02,8443.58,620.0,0.19,64.0,0.16
2018-12-28T20:00:00Z,7233.51,7612.41,620.0,0.19,64.0,0.16
2018-12-28T21:00:00Z,6989.81,7817.11,620.0,0.18,64.0,0.13
2018-12-28T22:00:00Z,6957.8,7332.86,620.0,0.15,64.0,0.36
2018-12-28T23:00:00Z,6746.59,7742.34,620.0,0.18,64.0,1.22
2018-12-29T00:00:00Z,6627.22,7038.14,620.0,0.19,64.0,5.34
2018-12-29T01:00:00Z,6901.57,7426.82,620.0,0.19,64.0,4.53
2018-12-29T02:00:00Z,7646.56,7537.6,620.0,0.19,64.0,4.23
2018-12-29T03:00:00Z,7556.16,7248.05,620.0,0.19,64.0,5.3
2018-12-29T04:00:00Z,7383.76,7130.93,620.0,0.19,64.0,3.71
2018-12-29T05:00:00Z,7439.64,6939.91,620.0,0.19,64.0,2.61
2018-12-29T06:00:00Z,7527.65,7165.07,620.0,0.16,64.0,1.18
2018-12-29T07:00:00Z,6875.3,7217.08,620.0,0.82,64.0,1.84
2018-12-29T08:00:00Z,6786.6,7639.72,620.0,9.6,64.0,1.63
2018-12-29T09:00:00Z,6968.79,7750.51,620.0,22.16,64.0,2.03
2018-12-29T10:00:00Z,7071.18,7694.8,620.0,30.9,64.0,2.15
2018-12-29T11:00:00Z,7032.86,7930.84,620.0,34.15,64.0,1.8
2018-12-29T12:00:00Z,7172.35,8141.09,620.0,29.68,64.0,5.44
2018-12-29T13:00:00Z,7212.84,7818.43,620.0,21.25,64.0,7.82
2018-12-29T14:00:00Z,7107.64,7435.23,620.0,10.46,64.0,6.59
2018-12-29T15:00:00Z,7102.38,7858.58,620.0,1.78,64.0,3.02
2018-12-29T16:00:00Z,7191.74,7988.69,620.0,0.2,64.0,5.62
2018-12-29T17:00:00Z,7587.88,7914.56,620.0,0.18,64.0,5.96
2018-12-29T18:00:00Z,7614.41,8182.92,620.0,0.13,64.0,9.78
2018-12-29T19:00:00Z,7388.36,7742.93,620.0,0.17,64.0,10.42
2018-12-29T20:00:00Z,7102.89,8015.76,620.0,0.14,64.0,19.45
2018-12-29T21:00:00Z,7097.82,7557.17,620.0,0.13,64.0,10.52
2018-12-29T22:00:00Z,6728.92,7925.99,620.0,0.14,64.0,8.81
2018-12-29T23:00:00Z,6564.0,7261.12,620.0,0.17,64.0,9.8
2018-12-30T00:00:00Z,6539.13,7335.37,620.0,0.15,64.0,10.93
2018-12-30T01:00:00Z,6506.28,6988.13,620.0,0.12,64.0,8.61
2018-12-30T02:00:00Z,6356.1,7308.15,620.0,0.09,64.0,8.55
2018-12-30T03:00:00Z,7268.98,7224.75,620.0,0.13,64.0,10.21
2018-12-30T04:00:00Z,7075.58,6801.51,620.0,0.12,64.0,10.13
2018-12-30T05:00:00Z,7081.83,6955.69,620.0,0.14,64.0,7.98
2018-12-30T06:00:00Z,7067.55,6776.69,620.0,0.14,64.0,4.58
2018-12-30T07:00:00Z,7025.67,7317.08,620.0,0.85,64.0,3.31
2018-12-30T08:00:00Z,7227.63,7202.41,620.0,8.88,64.0,3.9
2018-12-30T09:00:00Z,6575.58,6907.32,620.0,22.6,64.0,3.22
2018-12-30T10:00:00Z,6472.42,6824.65,620.0,36.09,64.0,4.46
2018-12-30T11:00:00Z,6541.4,7489.73,620.0,42.14,64.0,8.42
2018-12-30T12:00:00Z,6678.89,7221.43,620.0,40.59,64.0,6.95
2018-12-30T13:00:00Z,6521.0,7373.2,620.0,37.81,64.0,8.53
2018-12-30T14:00:00Z,6545.92,7257.83,620.0,22.64,64.0,9.72
2018-12-30T15:00:00Z,6834.47,7305.59,620.0,5.42,64.0,9.88
2018-12-30T16:00:00Z,6679.13,7224.82,620.0,0.08,64.0,9.96
2018-12-30T17:00:00Z,7123.11,7638.24,620.0,0.09,64.0,10.89
2018-12-30T18:00:00Z,7316.1,7437.04,620.0,0.04,64.0,10.63
2018-12-30T19:00:00Z,7176.16,8099.88,620.0,0.05,64.0,10.97
2018-12-30T20:00:00Z,6834.78,7968.77,620.0,0.09,64.0,10.14
2018-12-30T21:00:00Z,6574.36,7546.86,620.0,0.08,64.0,9.8
2018-12-30T22:00:00Z,6555.93,8144.81,620.0,0.09,64.0,9.32
2018-12-30T23:00:00Z,6363.78,6804.65,620.0,0.04,64.0,1.47
2018-12-31T00:00:00Z,6462.12,7688.62,620.0,0.04,64.0,1.19
2018-12-31T01:00:00Z,6437.63,6808.32,620.0,0.05,64.0,1.21
2018-12-31T02:00:00Z,6923.2,7047.11,620.0,0.04,64.0,2.12
2018-12-31T03:00:00Z,6999.67,7666.8,620.0,0.05,64.0,1.59
2018-12-31T04:00:00Z,7077.14,6974.3,620.0,0.05,64.0,1.44
2018-12-31T05:00:00Z,6768.56,7173.74,620.0,0.04,64.0,1.11
2018-12-31T06:00:00Z,6688.1,7384.32,620.0,0.04,64.0,1.45
2018-12-31T07:00:00Z,6439.35,7824.35,620.0,1.32,64.0,1.34
2018-12-31T08:00:00Z,6660.86,8028.9,620.0,12.02,64.0,4.06
2018-12-31T09:00:00Z,6881.19,7908.56,620.0,26.97,64.0,4.48
2018-12-31T10:00:00Z,6906.69,7598.76,620.0,40.75,64.0,2.11
2018-12-31T11:00:00Z,6743.78,7380.31,620.0,42.61,64.0,2.46
2018-12-31T12:00:00Z,6989.94,7969.09,620.0,38.23,64.0,1.32
2018-12-31T13:00:00Z,6805.06,7453.82,620.0,31.55,64.0,0.96
2018-12-31T14:00:00Z,6688.27,7018.76,620.0,16.29,64.0,0.54
2018-12-31T15:00:00Z,6806.91,7555.32,620.0,2.47,64.0,0.29
2018-12-31T16:00:00Z,6935.9,7876.38,620.0,0.05,64.0,0.2
2018-12-31T17:00:00Z,7370.5,8125.15,620.0,0.12,64.0,0.51
2018-12-31T18:00:00Z,7370.49,7943.92,620.0,0.14,64.0,1.81
2018-12-31T19:00:00Z,7098.15,7603.92,620.0,0.14,64.0,1.38
2018-12-31T20:00:00Z,6711.27,7770.69,620.0,0.14,64.0,0.6
2018-12-31T21:00:00Z,6490.36,7298.75,620.0,0.14,64.0,0.2
2018-12-31T22:00:00Z,6660.69,7352.49,620.0,0.13,64.0,0.11
2018-12-31T23:00:00Z,7126.16,8599.87,620.0,0.0,64.0,0.67
2019-01-01T00:00:00Z,6545.98,7731.58,620.0,0.0,64.0,0.17
2019-01-01T01:00:00Z,6699.34,7563.41,620.0,0.0,64.0,0.36
2019-01-01T02:00:00Z,6911.95,7379.04,620.0,0.0,64.0,0.57
2019-01-01T03:00:00Z,6840.4,6995.7,620.0,0.0,64.0,1.77
2019-01-01T04:00:00Z,6719.15,7301.97,620.0,0.01,64.0,1.2
2019-01-01T05:00:00Z,6713.51,7254.38,620.0,0.0,64.0,1.0
2019-01-01T06:00:00Z,6728.43,7512.69,620.0,0.01,64.0,0.74
2019-01-01T07:00:00Z,6673.48,7212.07,620.0,1.09,64.0,0.58
2019-01-01T08:00:00Z,6693.42,7394.47,620.0,13.03,64.0,0.63
2019-01-01T09:00:00Z,6839.82,7791.41,620.0,27.41,64.0,0.54
