timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,price_day_ahead,solar_generation_actual,wind_onshore_generation_actual
2018-05-13T07:00:00Z,5565,5424,19.0,511.0,280
2018-05-13T08:00:00Z,5724,5572,18.0,630.0,368
2018-05-13T09:00:00Z,5782,5715,19.0,701.0,342
2018-05-13T10:00:00Z,5530,5485,14.0,770.0,347
2018-05-13T11:00:00Z,5358,5263,-2.0,743.0,439
2018-05-13T12:00:00Z,5355,5119,-3.0,677.0,532
2018-05-13T13:00:00Z,5382,5053,6.0,582.0,521
2018-05-13T14:00:00Z,5432,5080,12.0,451.0,472
2018-05-13T15:00:00Z,5639,5262,17.0,334.0,483
2018-05-13T16:00:00Z,5900,5493,24.0,215.0,530
2018-05-13T17:00:00Z,5830,5605,28.0,99.0,550
2018-05-13T18:00:00Z,5988,5770,27.0,27.0,442
2018-05-13T19:00:00Z,5922,5662,26.0,2.0,359
2018-05-13T20:00:00Z,5850,5598,26.0,0.0,268
2018-05-13T21:00:00Z,5423,5221,20.0,0.0,226
2018-05-13T22:00:00Z,5178,5353,22.0,0.0,281
2018-05-13T23:00:00Z,4927,5116,21.0,0.0,333
2018-05-14T00:00:00Z,4839,5039,18.0,0.0,241
2018-05-14T01:00:00Z,4727,4927,17.0,0.0,789
2018-05-14T02:00:00Z,4886,5051,20.0,0.0,1002
2018-05-14T03:00:00Z,5516,5619,27.0,20.0,1257
2018-05-14T04:00:00Z,6748,6670,41.0,59.0,959
2018-05-14T05:00:00Z,7716,7422,50.0,123.0,571
2018-05-14T06:00:00Z,8088,7668,49.0,211.0,479
2018-05-14T07:00:00Z,8144,7634,42.0,318.0,417
2018-05-14T08:00:00Z,8283,7669,41.0,388.0,324
2018-05-14T09:00:00Z,8444,7701,40.0,439.0,296
2018-05-14T10:00:00Z,8228,7532,38.0,496.0,290
2018-05-14T11:00:00Z,8206,7457,37.0,504.0,293
2018-05-14T12:00:00Z,8110,7385,35.0,465.0,256
2018-05-14T13:00:00Z,8040,7320,35.0,386.0,227
2018-05-14T14:00:00Z,7942,7252,36.0,292.0,215
2018-05-14T15:00:00Z,7993,7265,38.0,205.0,184
2018-05-14T16:00:00Z,7974,7266,42.0,123.0,141
2018-05-14T17:00:00Z,7640,7140,48.0,56.0,106
2018-05-14T18:00:00Z,7427,7077,49.0,18.0,83
2018-05-14T19:00:00Z,7016,6697,46.0,2.0,60
2018-05-14T20:00:00Z,6553,6324,44.0,0.0,63
2018-05-14T21:00:00Z,6002,5790,32.0,0.0,76
2018-05-14T22:00:00Z,5657,5353,26.0,0.0,93
2018-05-14T23:00:00Z,5378,5116,25.0,0.0,147
2018-05-15T00:00:00Z,5287,5039,24.0,0.0,122
2018-05-15T01:00:00Z,5165,4927,23.0,0.0,102
2018-05-15T02:00:00Z,5323,5051,24.0,0.0,160
2018-05-15T03:00:00Z,5912,5619,29.0,7.0,261
2018-05-15T04:00:00Z,7093,6670,44.0,22.0,316
2018-05-15T05:00:00Z,8079,7422,52.0,59.0,263
2018-05-15T06:00:00Z,8409,7668,58.0,120.0,232
2018-05-15T07:00:00Z,8521,7634,54.0,208.0,233
2018-05-15T08:00:00Z,8694,7669,48.0,273.0,411
2018-05-15T09:00:00Z,8853,7701,44.0,345.0,509
2018-05-15T10:00:00Z,8602,7532,39.0,431.0,519
2018-05-15T11:00:00Z,8520,7457,38.0,473.0,416
2018-05-15T12:00:00Z,8402,7385,36.0,481.0,354
2018-05-15T13:00:00Z,8266,7320,38.0,476.0,278
2018-05-15T14:00:00Z,8111,7252,38.0,403.0,208
2018-05-15T15:00:00Z,8027,7265,43.0,315.0,154
2018-05-15T16:00:00Z,7931,7266,48.0,215.0,164
2018-05-15T17:00:00Z,7565,7140,51.0,107.0,141
2018-05-15T18:00:00Z,7388,7077,50.0,37.0,150
2018-05-15T19:00:00Z,7015,6697,48.0,6.0,128
2018-05-15T20:00:00Z,6632,6324,44.0,0.0,109
2018-05-15T21:00:00Z,6072,5790,38.0,0.0,97
2018-05-15T22:00:00Z,5766,5328,36.0,0.0,100
2018-05-15T23:00:00Z,5419,5084,33.0,0.0,122
2018-05-16T00:00:00Z,5337,5013,33.0,0.0,108
2018-05-16T01:00:00Z,5201,4909,32.0,0.0,95
2018-05-16T02:00:00Z,5356,5037,33.0,0.0,118
2018-05-16T03:00:00Z,5923,5605,36.0,17.0,186
2018-05-16T04:00:00Z,7071,6683,44.0,47.0,320
2018-05-16T05:00:00Z,8000,7435,56.0,103.0,164
2018-05-16T06:00:00Z,8349,7682,61.0,206.0,112
2018-05-16T07:00:00Z,8385,7660,58.0,349.0,144
2018-05-16T08:00:00Z,8483,7697,52.0,440.0,180
2018-05-16T09:00:00Z,8554,7723,49.0,502.0,191
2018-05-16T10:00:00Z,8283,7564,43.0,571.0,201
2018-05-16T11:00:00Z,8238,7490,41.0,586.0,197
2018-05-16T12:00:00Z,8125,7413,39.0,555.0,241
2018-05-16T13:00:00Z,8038,7341,38.0,494.0,367
2018-05-16T14:00:00Z,7976,7252,36.0,395.0,365
2018-05-16T15:00:00Z,7995,7274,38.0,300.0,496
2018-05-16T16:00:00Z,7939,7283,42.0,210.0,367
2018-05-16T17:00:00Z,7675,7151,45.0,107.0,282
2018-05-16T18:00:00Z,7448,7073,44.0,37.0,328
2018-05-16T19:00:00Z,7062,6705,41.0,6.0,588
2018-05-16T20:00:00Z,6784,6338,39.0,0.0,930
2018-05-16T21:00:00Z,6169,5788,33.0,0.0,998
2018-05-16T22:00:00Z,5798,5328,29.0,0.0,920
2018-05-16T23:00:00Z,5577,5084,25.0,0.0,830
2018-05-17T00:00:00Z,5507,5013,23.0,0.0,747
2018-05-17T01:00:00Z,5407,4909,23.0,0.0,833
2018-05-17T02:00:00Z,5514,5037,23.0,0.0,818
2018-05-17T03:00:00Z,6063,5605,28.0,30.0,756
2018-05-17T04:00:00Z,7102,6683,37.0,80.0,749
2018-05-17T05:00:00Z,7977,7435,44.0,153.0,724
2018-05-17T06:00:00Z,8323,7682,49.0,262.0,1005
2018-05-17T07:00:00Z,8296,7660,46.0,406.0,1095
2018-05-17T08:00:00Z,8487,7697,42.0,497.0,1193
2018-05-17T09:00:00Z,8625,7723,40.0,561.0,1317
2018-05-17T10:00:00Z,8406,7564,36.0,625.0,1430
2018-05-17T11:00:00Z,8395,7490,35.0,624.0,1317
2018-05-17T12:00:00Z,8324,7413,33.0,583.0,1247
2018-05-17T13:00:00Z,8273,7341,33.0,519.0,1336
2018-05-17T14:00:00Z,8195,7252,33.0,423.0,1436
2018-05-17T15:00:00Z,8086,7274,36.0,323.0,1302
2018-05-17T16:00:00Z,7952,7283,40.0,220.0,1207
2018-05-17T17:00:00Z,7704,7151,44.0,111.0,1020
2018-05-17T18:00:00Z,7426,7073,44.0,38.0,927
2018-05-17T19:00:00Z,6989,6705,42.0,6.0,1028
2018-05-17T20:00:00Z,6620,6338,40.0,0.0,1144
2018-05-17T21:00:00Z,6066,5788,35.0,0.0,1197
2018-05-17T22:00:00Z,5774,5559,32.0,0.0,1105
2018-05-17T23:00:00Z,5448,5287,29.0,0.0,1133
2018-05-18T00:00:00Z,5335,5175,28.0,0.0,1172
2018-05-18T01:00:00Z,5259,5047,27.0,0.0,1089
2018-05-18T02:00:00Z,5349,5142,28.0,0.0,1140
2018-05-18T03:00:00Z,5905,5708,32.0,20.0,1220
2018-05-18T04:00:00Z,7054,6668,42.0,57.0,1259
2018-05-18T05:00:00Z,7956,7436,50.0,124.0,1186
2018-05-18T06:00:00Z,8207,7699,53.0,241.0,1151
2018-05-18T07:00:00Z,8199,7692,51.0,389.0,1280
2018-05-18T08:00:00Z,8258,7726,45.0,486.0,1252
2018-05-18T09:00:00Z,8281,7713,44.0,564.0,1256
2018-05-18T10:00:00Z,7956,7440,41.0,657.0,1242
2018-05-18T11:00:00Z,7736,7239,39.0,681.0,1167
2018-05-18T12:00:00Z,7586,7091,37.0,672.0,948
2018-05-18T13:00:00Z,7515,7010,37.0,611.0,807
2018-05-18T14:00:00Z,7539,6951,36.0,480.0,702
2018-05-18T15:00:00Z,7556,6995,40.0,355.0,575
2018-05-18T16:00:00Z,7553,7031,46.0,240.0,540
2018-05-18T17:00:00Z,7245,6918,50.0,120.0,675
2018-05-18T18:00:00Z,7089,6801,53.0,40.0,791
2018-05-18T19:00:00Z,6788,6435,50.0,5.0,1003
2018-05-18T20:00:00Z,6448,6153,46.0,0.0,838
2018-05-18T21:00:00Z,5902,5678,40.0,0.0,717
2018-05-18T22:00:00Z,5542,5341,39.0,0.0,598
2018-05-18T23:00:00Z,5218,5033,36.0,0.0,336
2018-05-19T00:00:00Z,5086,4895,34.0,0.0,300
2018-05-19T01:00:00Z,4919,4736,33.0,0.0,463
2018-05-19T02:00:00Z,4897,4723,33.0,0.0,524
2018-05-19T03:00:00Z,5026,4910,33.0,33.0,653
2018-05-19T04:00:00Z,5425,5282,37.0,91.0,641
2018-05-19T05:00:00Z,5984,5786,40.0,174.0,528
2018-05-19T06:00:00Z,6306,6122,41.0,311.0,467
2018-05-19T07:00:00Z,6490,6296,39.0,506.0,529
2018-05-19T08:00:00Z,6600,6338,35.0,608.0,533
2018-05-19T09:00:00Z,6672,6363,34.0,653.0,484
2018-05-19T10:00:00Z,6468,6128,31.0,693.0,459
2018-05-19T11:00:00Z,6273,5909,29.0,681.0,476
2018-05-19T12:00:00Z,6151,5753,26.0,647.0,421
2018-05-19T13:00:00Z,6157,5721,28.0,583.0,368
2018-05-19T14:00:00Z,6178,5715,29.0,459.0,392
2018-05-19T15:00:00Z,6286,5796,34.0,355.0,529
2018-05-19T16:00:00Z,6324,5876,39.0,242.0,605
2018-05-19T17:00:00Z,6157,5844,43.0,123.0,580
2018-05-19T18:00:00Z,6101,5934,43.0,42.0,749
2018-05-19T19:00:00Z,5885,5746,40.0,6.0,716
2018-05-19T20:00:00Z,5712,5575,39.0,0.0,600
2018-05-19T21:00:00Z,5232,5169,32.0,0.0,604
2018-05-19T22:00:00Z,4951,4937,27.0,0.0,715
2018-05-19T23:00:00Z,4637,4642,23.0,0.0,678
2018-05-20T00:00:00Z,4589,4560,21.0,0.0,652
2018-05-20T01:00:00Z,4447,4408,20.0,0.0,635
2018-05-20T02:00:00Z,4443,4379,20.0,0.0,576
2018-05-20T03:00:00Z,4534,4420,21.0,34.0,480
2018-05-20T04:00:00Z,4668,4566,20.0,90.0,392
2018-05-20T05:00:00Z,5126,4920,23.0,174.0,220
2018-05-20T06:00:00Z,5440,5196,22.0,304.0,111
2018-05-20T07:00:00Z,5703,5378,21.0,478.0,80
2018-05-20T08:00:00Z,5925,5532,18.0,586.0,48
2018-05-20T09:00:00Z,6063,5681,17.0,653.0,48
2018-05-20T10:00:00Z,5838,5474,13.0,715.0,52
2018-05-20T11:00:00Z,5628,5251,5.0,732.0,48
2018-05-20T12:00:00Z,5467,5115,1.0,709.0,51
2018-05-20T13:00:00Z,5473,5064,3.0,638.0,60
2018-05-20T14:00:00Z,5507,5116,9.0,506.0,69
2018-05-20T15:00:00Z,5700,5315,18.0,375.0,69
2018-05-20T16:00:00Z,5761,5537,24.0,252.0,61
2018-05-20T17:00:00Z,5706,5649,29.0,129.0,132
2018-05-20T18:00:00Z,5737,5798,32.0,44.0,246
2018-05-20T19:00:00Z,5680,5723,29.0,7.0,301
2018-05-20T20:00:00Z,5625,5653,28.0,0.0,328
2018-05-20T21:00:00Z,5214,5259,22.0,0.0,528
2018-05-20T22:00:00Z,5100,4951,18.0,0.0,592
2018-05-20T23:00:00Z,4822,4642,13.0,0.0,456
2018-05-21T00:00:00Z,4688,4560,11.0,0.0,331
2018-05-21T01:00:00Z,4486,4408,8.0,0.0,346
2018-05-21T02:00:00Z,4474,4379,12.0,0.0,320
2018-05-21T03:00:00Z,4549,4420,13.0,37.0,348
2018-05-21T04:00:00Z,4816,4566,7.0,99.0,426
2018-05-21T05:00:00Z,5253,4920,11.0,190.0,303
2018-05-21T06:00:00Z,5552,5196,9.0,338.0,235
2018-05-21T07:00:00Z,5791,5378,5.0,540.0,204
2018-05-21T08:00:00Z,5966,5532,-1.0,662.0,171
2018-05-21T09:00:00Z,6135,5681,-5.0,733.0,131
2018-05-21T10:00:00Z,5976,5474,-16.0,798.0,92
2018-05-21T11:00:00Z,5861,5251,-27.0,786.0,113
2018-05-21T12:00:00Z,5716,5115,-33.0,747.0,133
2018-05-21T13:00:00Z,5632,5064,-27.0,654.0,105
2018-05-21T14:00:00Z,5703,5116,-9.0,507.0,80
2018-05-21T15:00:00Z,5896,5315,5.0,380.0,54
2018-05-21T16:00:00Z,6060,5537,16.0,261.0,46
2018-05-21T17:00:00Z,5998,5649,20.0,133.0,79
2018-05-21T18:00:00Z,6059,5798,26.0,45.0,98
2018-05-21T19:00:00Z,5987,5723,26.0,6.0,84
2018-05-21T20:00:00Z,5947,5653,26.0,0.0,72
2018-05-21T21:00:00Z,5485,5259,22.0,0.0,82
2018-05-21T22:00:00Z,5276,4991,21.0,0.0,94
2018-05-21T23:00:00Z,4986,4769,16.0,0.0,106
2018-05-22T00:00:00Z,4930,4746,14.0,0.0,167
2018-05-22T01:00:00Z,4861,4664,16.0,0.0,260
2018-05-22T02:00:00Z,4949,4826,17.0,0.0,361
2018-05-22T03:00:00Z,5497,5459,27.0,40.0,577
2018-05-22T04:00:00Z,6665,6624,40.0,107.0,636
2018-05-22T05:00:00Z,7508,7421,49.0,198.0,554
2018-05-22T06:00:00Z,7831,7712,48.0,335.0,574
2018-05-22T07:00:00Z,7893,7701,44.0,532.0,534
2018-05-22T08:00:00Z,7999,7757,41.0,647.0,544
2018-05-22T09:00:00Z,8216,7801,40.0,709.0,617
2018-05-22T10:00:00Z,8090,7626,36.0,763.0,648
2018-05-22T11:00:00Z,8138,7555,35.0,756.0,719
2018-05-22T12:00:00Z,8073,7473,34.0,708.0,780
2018-05-22T13:00:00Z,8035,7380,35.0,617.0,810
2018-05-22T14:00:00Z,7965,7293,36.0,469.0,1038
2018-05-22T15:00:00Z,7936,7318,41.0,328.0,1065
2018-05-22T16:00:00Z,7861,7333,47.0,210.0,662
2018-05-22T17:00:00Z,7548,7182,50.0,107.0,416
2018-05-22T18:00:00Z,7402,7054,51.0,35.0,412
2018-05-22T19:00:00Z,7072,6720,48.0,4.0,409
2018-05-22T20:00:00Z,6666,6351,43.0,0.0,421
2018-05-22T21:00:00Z,6114,5850,36.0,0.0,559
2018-05-22T22:00:00Z,5790,4991,37.0,0.0,675
2018-05-22T23:00:00Z,5492,4769,35.0,0.0,581
2018-05-23T00:00:00Z,5357,4746,34.0,0.0,502
2018-05-23T01:00:00Z,5215,4664,34.0,0.0,500
2018-05-23T02:00:00Z,5304,4826,34.0,0.0,596
2018-05-23T03:00:00Z,5850,5459,37.0,28.0,692
2018-05-23T04:00:00Z,6942,6624,48.0,74.0,679
2018-05-23T05:00:00Z,7767,7421,59.0,142.0,501
2018-05-23T06:00:00Z,7978,7712,61.0,252.0,296
2018-05-23T07:00:00Z,7989,7701,52.0,413.0,256
2018-05-23T08:00:00Z,8089,7757,47.0,521.0,230
2018-05-23T09:00:00Z,8239,7801,45.0,592.0,276
2018-05-23T10:00:00Z,8090,7626,41.0,664.0,347
2018-05-23T11:00:00Z,8118,7555,40.0,655.0,423
2018-05-23T12:00:00Z,8046,7473,38.0,591.0,342
2018-05-23T13:00:00Z,7987,7380,39.0,520.0,288
2018-05-23T14:00:00Z,8008,7293,38.0,414.0,335
2018-05-23T15:00:00Z,7994,7318,43.0,304.0,267
2018-05-23T16:00:00Z,7942,7333,46.0,199.0,114
2018-05-23T17:00:00Z,7676,7182,48.0,101.0,117
2018-05-23T18:00:00Z,7472,7054,47.0,34.0,103
2018-05-23T19:00:00Z,7153,6720,44.0,5.0,77
2018-05-23T20:00:00Z,6772,6351,40.0,0.0,76
2018-05-23T21:00:00Z,6174,5850,34.0,0.0,199
2018-05-23T22:00:00Z,5836,5397,33.0,0.0,380
2018-05-23T23:00:00Z,5481,5149,32.0,0.0,370
2018-05-24T00:00:00Z,5382,5058,30.0,0.0,385
2018-05-24T01:00:00Z,5206,4958,28.0,0.0,251
2018-05-24T02:00:00Z,5319,5096,29.0,0.0,311
2018-05-24T03:00:00Z,5847,5635,33.0,23.0,381
2018-05-24T04:00:00Z,6954,6721,43.0,63.0,308
2018-05-24T05:00:00Z,7876,7522,52.0,127.0,179
2018-05-24T06:00:00Z,8191,7821,55.0,229.0,83
2018-05-24T07:00:00Z,8308,7888,50.0,353.0,59
2018-05-24T08:00:00Z,8369,7955,44.0,438.0,42
2018-05-24T09:00:00Z,8540,8023,41.0,507.0,40
2018-05-24T10:00:00Z,8330,7821,37.0,588.0,64
2018-05-24T11:00:00Z,8316,7758,36.0,585.0,132
2018-05-24T12:00:00Z,8192,7656,34.0,533.0,162
2018-05-24T13:00:00Z,8168,7582,34.0,450.0,130
2018-05-24T14:00:00Z,8121,7509,35.0,355.0,238
2018-05-24T15:00:00Z,8130,7505,39.0,265.0,234
2018-05-24T16:00:00Z,8058,7489,43.0,179.0,138
2018-05-24T17:00:00Z,7743,7303,44.0,89.0,322
2018-05-24T18:00:00Z,7492,7152,43.0,29.0,159
2018-05-24T19:00:00Z,7124,6781,42.0,3.0,159
2018-05-24T20:00:00Z,6760,6402,38.0,0.0,194
2018-05-24T21:00:00Z,6204,5844,32.0,0.0,137
2018-05-24T22:00:00Z,5919,5511,34.0,0.0,103
2018-05-24T23:00:00Z,5612,5229,32.0,0.0,72
2018-05-25T00:00:00Z,5501,5153,30.0,0.0,121
2018-05-25T01:00:00Z,5380,5040,30.0,0.0,170
2018-05-25T02:00:00Z,5502,5175,30.0,0.0,151
2018-05-25T03:00:00Z,6048,5687,32.0,21.0,190
2018-05-25T04:00:00Z,7187,6687,40.0,61.0,262
2018-05-25T05:00:00Z,8159,7434,48.0,127.0,142
2018-05-25T06:00:00Z,8482,7718,51.0,219.0,151
2018-05-25T07:00:00Z,8494,7738,47.0,333.0,90
2018-05-25T08:00:00Z,8537,7745,43.0,414.0,61
2018-05-25T09:00:00Z,8590,7725,41.0,475.0,44
2018-05-25T10:00:00Z,8307,7481,37.0,540.0,42
2018-05-25T11:00:00Z,8101,7324,36.0,563.0,58
2018-05-25T12:00:00Z,7920,7182,35.0,546.0,70
2018-05-25T13:00:00Z,7840,7082,36.0,499.0,59
2018-05-25T14:00:00Z,7812,7023,38.0,409.0,62
2018-05-25T15:00:00Z,7732,7069,43.0,306.0,66
2018-05-25T16:00:00Z,7662,7137,45.0,208.0,59
2018-05-25T17:00:00Z,7321,6991,47.0,110.0,69
2018-05-25T18:00:00Z,7046,6822,47.0,41.0,69
2018-05-25T19:00:00Z,6812,6511,44.0,7.0,53
2018-05-25T20:00:00Z,6565,6189,43.0,0.0,42
2018-05-25T21:00:00Z,6009,5717,39.0,0.0,38
2018-05-25T22:00:00Z,5675,5359,39.0,0.0,34
2018-05-25T23:00:00Z,5329,5037,35.0,0.0,39
2018-05-26T00:00:00Z,5178,4906,34.0,0.0,44
2018-05-26T01:00:00Z,5016,4718,32.0,0.0,44
2018-05-26T02:00:00Z,4952,4691,32.0,0.0,39
2018-05-26T03:00:00Z,5112,4857,33.0,37.0,34
2018-05-26T04:00:00Z,5517,5252,35.0,97.0,33
2018-05-26T05:00:00Z,6068,5754,38.0,181.0,31
2018-05-26T06:00:00Z,6496,6093,40.0,320.0,30
2018-05-26T07:00:00Z,6691,6268,38.0,512.0,31
2018-05-26T08:00:00Z,6765,6319,33.0,633.0,31
2018-05-26T09:00:00Z,6880,6357,31.0,709.0,35
2018-05-26T10:00:00Z,6631,6151,30.0,784.0,40
2018-05-26T11:00:00Z,6452,5924,30.0,809.0,47
2018-05-26T12:00:00Z,6290,5778,27.0,794.0,43
2018-05-26T13:00:00Z,6245,5769,27.0,714.0,38
2018-05-26T14:00:00Z,6228,5780,29.0,569.0,36
2018-05-26T15:00:00Z,6320,5845,34.0,429.0,35
2018-05-26T16:00:00Z,6350,5879,38.0,301.0,34
2018-05-26T17:00:00Z,6184,5841,42.0,161.0,33
2018-05-26T18:00:00Z,6211,5909,43.0,56.0,35
2018-05-26T19:00:00Z,6072,5730,41.0,8.0,40
2018-05-26T20:00:00Z,5945,5575,39.0,0.0,38
2018-05-26T21:00:00Z,5488,5156,35.0,0.0,38
2018-05-26T22:00:00Z,5178,4802,29.0,0.0,42
2018-05-26T23:00:00Z,4839,4515,24.0,0.0,55
2018-05-27T00:00:00Z,4744,4404,22.0,0.0,44
2018-05-27T01:00:00Z,4574,4256,20.0,0.0,35
2018-05-27T02:00:00Z,4509,4234,20.0,0.0,35
2018-05-27T03:00:00Z,4511,4294,20.0,40.0,38
2018-05-27T04:00:00Z,4707,4476,22.0,107.0,51
2018-05-27T05:00:00Z,5185,4825,22.0,195.0,40
2018-05-27T06:00:00Z,5493,5098,24.0,339.0,34
2018-05-27T07:00:00Z,5761,5303,24.0,555.0,44
2018-05-27T08:00:00Z,5904,5471,22.0,687.0,63
2018-05-27T09:00:00Z,6124,5607,22.0,764.0,109
2018-05-27T10:00:00Z,5956,5422,19.0,831.0,144
2018-05-27T11:00:00Z,5831,5222,15.0,830.0,195
2018-05-27T12:00:00Z,5751,5100,14.0,788.0,230
2018-05-27T13:00:00Z,5805,5060,14.0,704.0,157
2018-05-27T14:00:00Z,5884,5144,18.0,543.0,91
2018-05-27T15:00:00Z,5995,5331,25.0,380.0,61
2018-05-27T16:00:00Z,6185,5543,30.0,246.0,49
2018-05-27T17:00:00Z,6096,5611,35.0,125.0,81
2018-05-27T18:00:00Z,6157,5710,37.0,40.0,141
2018-05-27T19:00:00Z,6052,5640,36.0,4.0,165
2018-05-27T20:00:00Z,6060,5581,33.0,0.0,216
2018-05-27T21:00:00Z,5638,5208,27.0,0.0,158
2018-05-27T22:00:00Z,5436,5343,31.0,0.0,129
2018-05-27T23:00:00Z,5196,5084,29.0,0.0,140
2018-05-28T00:00:00Z,5146,4986,30.0,0.0,210
2018-05-28T01:00:00Z,5016,4875,29.0,0.0,294
2018-05-28T02:00:00Z,5136,5004,29.0,0.0,277
2018-05-28T03:00:00Z,5640,5549,33.0,38.0,202
2018-05-28T04:00:00Z,6797,6576,47.0,101.0,198
2018-05-28T05:00:00Z,7743,7339,54.0,188.0,156
2018-05-28T06:00:00Z,8107,7627,56.0,329.0,123
2018-05-28T07:00:00Z,8153,7662,51.0,534.0,151
2018-05-28T08:00:00Z,8244,7727,47.0,662.0,202
2018-05-28T09:00:00Z,8381,7803,47.0,737.0,281
2018-05-28T10:00:00Z,8246,7631,44.0,805.0,353
2018-05-28T11:00:00Z,8267,7598,42.0,806.0,296
2018-05-28T12:00:00Z,8176,7521,41.0,766.0,323
2018-05-28T13:00:00Z,8153,7460,43.0,681.0,442
2018-05-28T14:00:00Z,8081,7397,45.0,537.0,336
2018-05-28T15:00:00Z,8057,7374,48.0,386.0,248
2018-05-28T16:00:00Z,7985,7351,52.0,256.0,316
2018-05-28T17:00:00Z,7721,7206,55.0,134.0,421
2018-05-28T18:00:00Z,7442,7045,54.0,42.0,491
2018-05-28T19:00:00Z,7171,6700,50.0,4.0,511
2018-05-28T20:00:00Z,6811,6319,45.0,0.0,680
2018-05-28T21:00:00Z,6216,5773,39.0,0.0,667
2018-05-28T22:00:00Z,5890,5343,35.0,0.0,461
2018-05-28T23:00:00Z,5559,5084,34.0,0.0,369
2018-05-29T00:00:00Z,5416,4986,32.0,0.0,468
2018-05-29T01:00:00Z,5281,4875,31.0,0.0,593
2018-05-29T02:00:00Z,5414,5004,32.0,0.0,629
2018-05-29T03:00:00Z,5911,5549,34.0,23.0,599
2018-05-29T04:00:00Z,7005,6576,49.0,72.0,519
2018-05-29T05:00:00Z,7974,7339,54.0,154.0,407
2018-05-29T06:00:00Z,8298,7627,55.0,271.0,341
2018-05-29T07:00:00Z,8346,7662,51.0,428.0,396
2018-05-29T08:00:00Z,8396,7727,49.0,528.0,525
2018-05-29T09:00:00Z,8578,7803,48.0,586.0,784
2018-05-29T10:00:00Z,8402,7631,44.0,642.0,1000
2018-05-29T11:00:00Z,8472,7598,42.0,662.0,1164
2018-05-29T12:00:00Z,8351,7521,41.0,642.0,1246
2018-05-29T13:00:00Z,8323,7460,42.0,578.0,974
2018-05-29T14:00:00Z,8185,7397,44.0,473.0,951
2018-05-29T15:00:00Z,8181,7374,48.0,364.0,1058
2018-05-29T16:00:00Z,8120,7351,49.0,241.0,914
2018-05-29T17:00:00Z,7830,7206,51.0,109.0,891
2018-05-29T18:00:00Z,7542,7045,50.0,29.0,856
2018-05-29T19:00:00Z,7178,6700,47.0,2.0,526
2018-05-29T20:00:00Z,6822,6319,44.0,0.0,485
2018-05-29T21:00:00Z,6245,5773,38.0,0.0,735
2018-05-29T22:00:00Z,5895,5264,36.0,0.0,772
2018-05-29T23:00:00Z,5574,5014,35.0,0.0,718
2018-05-30T00:00:00Z,5451,4921,33.0,0.0,579
2018-05-30T01:00:00Z,5347,4822,34.0,0.0,536
2018-05-30T02:00:00Z,5457,4961,34.0,0.0,620
2018-05-30T03:00:00Z,5986,5510,36.0,31.0,704
2018-05-30T04:00:00Z,7081,6556,46.0,84.0,596
2018-05-30T05:00:00Z,8011,7324,56.0,167.0,503
2018-05-30T06:00:00Z,8348,7605,60.0,310.0,467
2018-05-30T07:00:00Z,8338,7631,54.0,504.0,400
2018-05-30T08:00:00Z,8422,7698,52.0,625.0,290
2018-05-30T09:00:00Z,8478,7769,50.0,695.0,310
2018-05-30T10:00:00Z,8282,7595,47.0,760.0,426
2018-05-30T11:00:00Z,8208,7567,46.0,758.0,556
2018-05-30T12:00:00Z,8171,7494,46.0,718.0,629
2018-05-30T13:00:00Z,8117,7434,47.0,630.0,661
2018-05-30T14:00:00Z,7996,7367,49.0,500.0,606
2018-05-30T15:00:00Z,8032,7353,52.0,371.0,515
2018-05-30T16:00:00Z,7978,7339,54.0,252.0,545
2018-05-30T17:00:00Z,7599,7192,58.0,133.0,544
2018-05-30T18:00:00Z,7342,7034,59.0,44.0,443
2018-05-30T19:00:00Z,7030,6710,55.0,5.0,355
2018-05-30T20:00:00Z,6698,6328,52.0,0.0,427
2018-05-30T21:00:00Z,6112,5782,46.0,0.0,421
2018-05-30T22:00:00Z,5725,4738,42.0,0.0,403
2018-05-30T23:00:00Z,5325,4446,41.0,0.0,346
2018-05-31T00:00:00Z,5189,4332,39.0,0.0,314
2018-05-31T01:00:00Z,4958,4186,38.0,0.0,369
2018-05-31T02:00:00Z,4879,4160,37.0,0.0,397
2018-05-31T03:00:00Z,4812,4226,37.0,40.0,463
2018-05-31T04:00:00Z,5010,4418,41.0,106.0,388
2018-05-31T05:00:00Z,5576,4760,45.0,192.0,268
2018-05-31T06:00:00Z,5904,5021,47.0,337.0,164
2018-05-31T07:00:00Z,6035,5240,43.0,551.0,157
2018-05-31T08:00:00Z,6202,5408,41.0,679.0,229
2018-05-31T09:00:00Z,6390,5537,41.0,753.0,410
2018-05-31T10:00:00Z,6274,5354,39.0,817.0,630
2018-05-31T11:00:00Z,6050,5160,37.0,795.0,560
2018-05-31T12:00:00Z,5958,5045,36.0,740.0,525
2018-05-31T13:00:00Z,6019,5001,36.0,645.0,484
2018-05-31T14:00:00Z,6119,5082,38.0,490.0,411
2018-05-31T15:00:00Z,6279,5259,43.0,341.0,397
2018-05-31T16:00:00Z,6384,5462,47.0,222.0,360
2018-05-31T17:00:00Z,6243,5503,49.0,116.0,338
2018-05-31T18:00:00Z,6174,5603,51.0,39.0,347
2018-05-31T19:00:00Z,6130,5549,49.0,4.0,313
2018-05-31T20:00:00Z,6012,5496,47.0,0.0,304
2018-05-31T21:00:00Z,5582,5132,43.0,0.0,303
2018-05-31T22:00:00Z,5315,4864,40.0,0.0,259
